,date_time,instrument,client,price,mid,vol_MM,dv01,num_dealers,side,won
260870,2019-03-13 09:51:58.0,E,A,100.895,100.9056,6.75,4.3868,6,1,0
260876,2019-03-13 14:58:16.0,G,D,103.856,103.8343,0.058,7.5491,12,-1,0
260953,2019-05-13 11:57:11.0,D,A,103.401,103.365,0.75,14.4371,5,-1,0
260958,2019-05-13 10:50:27.0,D,B,103.414,103.336,3.0,14.4315,5,-1,0
260960,2019-05-13 14:25:58.0,A,B,104.723,104.7225,0.001,9.0548,5,-1,0
260965,2019-05-13 15:05:57.0,J,C,108.703,108.6628,0.042,10.991,5,-1,0
261022,2019-06-13 15:15:27.0,D,B,110.988,111.0254,0.019,15.6036,5,1,0
261096,2019-08-13 09:45:15.0,E,A,102.751,102.8524,3.75,4.0663,5,1,0
261101,2019-08-13 11:00:25.0,L,A,102.525,102.6171,3.0,5.0754,5,1,0
261103,2019-08-13 11:03:11.0,F,A,124.804,124.9322,1.0,15.2937,5,1,0
261104,2019-08-13 12:01:25.0,H,A,113.844,113.7722,6.0,7.2666,5,-1,0
261116,2019-08-13 15:07:28.0,E,C,102.89,102.8735,0.019,4.0675,5,-1,0
261119,2019-08-13 09:52:05.0,G,A,109.721,109.6719,6.0,7.627,5,-1,0
261178,2019-09-13 07:44:22.0,D,D,116.974,117.3841,0.069,16.4086,3,1,0
261181,2019-09-13 08:49:34.0,D,A,117.268,117.3853,4.5,16.4146,4,1,1
261184,2019-09-13 08:51:30.0,H,D,113.193,113.1593,0.036,7.1301,8,-1,0
262130,2019-02-01 11:10:15.0,I,B,112.772,112.7722,0.2,6.0703,5,1,1
262199,2019-03-01 08:19:01.0,B,A,106.105,106.0579,1.5,21.8214,6,-1,1
262200,2019-03-01 09:04:05.0,J,A,105.731,105.7067,8.0,10.8133,5,-1,0
262201,2019-03-01 16:26:20.0,A,B,101.767,101.7733,3.5,8.9358,5,1,0
262204,2019-03-01 08:19:01.0,A,A,102.04,102.0582,3.5,8.9641,6,1,0
262205,2019-03-01 12:47:56.0,K,B,125.318,125.3182,0.007,7.1936,5,-1,0
262406,2019-03-06 14:01:31.0,H,F,108.325,108.3673,2.25,7.2707,4,1,0
262472,2019-03-08 08:45:44.0,C,G,102.67,102.7126,7.55,9.6535,5,1,0
262529,2019-03-12 11:06:47.0,B,G,108.399,108.429,3.8,22.4323,1,1,1
262551,2019-03-13 09:45:09.0,C,G,102.667,102.6832,3.7,9.6426,5,1,0
262709,2019-03-14 15:55:38.0,F,G,108.845,108.895,1.2,13.3546,5,1,0
262775,2019-03-18 16:19:43.0,F,F,109.391,109.3305,0.26,13.4128,5,-1,0
262887,2019-03-21 16:21:41.0,E,F,101.182,101.2285,0.17,4.3761,5,1,0
263109,2019-03-22 15:42:00.0,H,G,109.366,109.3829,2.2,7.3061,5,1,0
263112,2019-03-22 16:18:12.0,F,F,110.684,110.641,0.7,13.5881,5,-1,0
263168,2019-03-26 15:18:12.0,F,F,110.377,110.1758,0.07,13.5157,5,-1,0
263178,2019-03-26 16:14:45.0,A,F,103.717,103.7285,0.004,9.0759,5,1,0
263203,2019-03-27 16:20:11.0,F,F,110.982,110.901,0.35,13.6196,5,-1,0
264430,2019-03-29 16:42:28.0,C,F,103.461,103.4185,1.27,9.6781,5,-1,1
264615,2019-04-05 13:45:39.0,D,G,101.684,101.7536,3.9,14.2491,4,1,0
264621,2019-04-05 14:47:10.0,D,G,101.836,101.8348,3.2,14.2623,5,1,0
264668,2019-04-09 13:56:19.0,C,G,103.45,103.5297,7.8,9.6682,4,1,0
265299,2019-02-14 16:53:49.0,B,B,105.054,105.1049,0.025,21.5958,5,1,0
265343,2019-03-14 14:53:16.0,I,B,113.029,113.0495,0.029,5.9809,5,1,0
265401,2019-05-14 14:11:47.0,F,A,111.863,111.9233,1.0,13.6592,5,1,0
265439,2019-06-14 15:07:24.0,H,A,112.38,112.3281,1.8,7.3127,5,-1,0
265444,2019-06-14 15:09:16.0,I,A,115.059,115.0591,0.104,5.862,6,1,1
265448,2019-06-14 09:03:20.0,K,B,128.226,128.2258,0.011,7.1146,5,1,0
265456,2019-06-14 15:18:32.0,F,C,119.672,119.623,0.114,14.6812,5,-1,0
265457,2019-06-14 15:23:06.0,L,A,101.661,101.6324,10.25,5.1758,3,-1,0
265517,2019-08-14 11:16:38.0,E,A,102.877,102.8971,2.0,4.0659,5,1,0
265518,2019-08-14 11:21:45.0,F,A,125.77,126.103,1.0,15.4593,5,1,0
265537,2019-08-14 15:18:34.0,H,C,114.148,114.1905,0.4,7.2953,5,1,0
265599,2019-10-14 09:08:54.0,C,A,112.035,112.0306,5.0,10.1967,4,-1,1
265783,2019-03-15 08:42:43.0,I,B,113.009,113.0321,3.0,5.9765,5,1,0
265784,2019-03-15 09:31:28.0,K,B,125.668,125.6677,0.005,7.1816,5,-1,0
265786,2019-03-15 16:10:27.0,K,B,125.722,125.722,0.013,7.1854,5,-1,0
265792,2019-03-15 08:32:31.0,D,A,100.379,100.3789,2.0,14.0691,6,-1,0
265798,2019-03-15 13:16:16.0,H,B,108.661,108.6639,4.29,7.2655,5,1,1
265828,2019-04-15 10:40:15.0,K,B,126.226,126.2262,0.026,7.144,5,-1,0
265832,2019-04-15 15:13:55.0,B,B,110.194,110.1438,0.02,22.8438,5,-1,0
265834,2019-04-15 09:47:13.0,D,A,102.036,102.0863,1.5,14.2878,6,1,0
265877,2019-03-01 09:01:41.0,B,A,106.13,105.9729,2.5,21.8043,6,-1,0
265916,2019-04-01 13:39:55.0,F,A,109.849,109.8822,1.7,13.462,6,1,0
265926,2019-04-01 09:19:22.0,A,B,103.394,103.3941,0.014,9.0274,5,1,0
265929,2019-04-01 14:11:44.0,A,B,103.398,103.3976,0.003,9.0278,5,1,0
266015,2019-07-01 15:38:21.0,B,A,132.643,132.908,21.47,28.7621,2,1,0
266018,2019-07-01 07:37:15.0,D,A,114.547,114.5791,2.75,16.1423,6,1,0
266021,2019-07-01 08:15:41.0,E,D,102.528,102.5428,0.118,4.1698,9,1,0
266024,2019-07-01 09:33:55.0,G,D,108.562,108.5952,0.016,7.6558,9,1,0
266029,2019-07-01 10:53:03.0,K,B,128.51,128.5105,0.005,7.0928,5,-1,1
266030,2019-07-01 13:58:16.0,J,B,115.749,115.7009,0.16,11.6896,5,-1,0
266040,2019-07-01 14:02:08.0,J,A,115.698,115.7085,0.13,11.6918,5,1,0
266085,2019-08-01 14:33:28.0,J,A,117.187,117.2219,0.084,11.7792,5,1,0
266088,2019-08-01 09:03:14.0,F,A,123.215,123.2602,1.0,15.08,5,1,0
266089,2019-08-01 09:03:17.0,E,A,102.734,102.7539,2.0,4.0889,5,1,0
266092,2019-08-01 10:38:36.0,F,A,123.202,123.2467,1.0,15.079,5,1,0
266093,2019-08-01 14:12:50.0,J,A,117.214,117.1792,0.42,11.7757,5,-1,0
266099,2019-08-01 10:00:00.0,B,B,134.169,134.2556,1.1,29.0498,5,1,0
266101,2019-08-01 12:36:15.0,K,B,128.879,128.8742,0.006,7.0265,5,-1,0
266103,2019-08-01 15:20:41.0,E,B,102.879,102.8594,0.476,4.0943,5,-1,0
266110,2019-08-01 15:24:36.0,D,B,116.908,116.8988,0.091,16.4394,5,-1,0
266119,2019-08-01 15:15:29.0,J,C,117.233,117.2895,0.726,11.7863,5,1,0
266121,2019-08-01 10:35:38.0,L,A,102.52,102.5459,1.3,5.0988,5,1,1
266204,2019-10-01 15:13:45.0,B,A,140.996,140.9962,0.01,30.4497,5,1,1
266484,2019-04-02 09:34:51.0,C,B,103.043,103.0426,0.08,9.6324,5,-1,0
266485,2019-04-02 10:21:45.0,K,B,126.013,126.0132,0.002,7.1637,5,1,0
266961,2019-04-17 13:18:50.0,D,G,101.622,101.6718,5.7,14.2074,5,1,0
266968,2019-04-18 07:15:15.0,D,G,101.774,101.7737,2.8,14.2219,5,1,1
267024,2019-04-24 14:28:35.0,D,F,102.135,102.0743,0.78,14.2664,5,-1,0
267373,2019-04-26 13:01:30.0,D,F,102.414,102.3644,0.6,14.3053,5,-1,0
267382,2019-04-26 15:17:42.0,D,F,102.855,102.777,0.06,14.3729,5,-1,0
267409,2019-04-29 14:47:56.0,F,F,111.385,111.3295,0.585,13.6047,5,-1,0
267451,2019-04-30 15:27:40.0,H,F,109.993,109.9496,0.035,7.2483,5,-1,0
267452,2019-04-30 15:28:18.0,G,F,105.258,105.2438,0.19,7.5404,5,-1,1
267625,2019-05-10 12:00:28.0,B,G,112.17,112.2745,4.8,23.3594,3,1,0
267703,2019-05-14 12:48:25.0,B,G,112.049,112.1185,3.35,23.3166,4,1,0
267763,2019-05-16 13:20:20.0,J,G,109.519,109.5535,1.5,11.0839,5,1,0
268225,2019-05-02 12:35:56.0,A,B,104.812,104.8119,0.021,9.0864,5,1,0
268300,2019-07-02 15:11:47.0,L,A,102.565,102.565,0.6,5.1885,5,-1,0
268308,2019-07-02 09:38:11.0,A,A,110.384,110.4081,8.0,9.4879,5,1,0
268309,2019-07-02 09:39:42.0,F,A,122.769,122.6672,4.0,15.0771,5,-1,0
268310,2019-07-02 11:05:15.0,C,A,111.041,111.047,5.5,10.2562,5,1,0
268311,2019-07-02 11:06:03.0,A,A,110.438,110.4439,8.0,9.4915,5,1,0
268312,2019-07-02 12:03:00.0,A,A,110.382,110.4124,8.5,9.4884,5,1,1
268319,2019-07-02 15:15:33.0,A,B,110.635,110.6411,3.255,9.5105,5,1,0
268320,2019-07-02 14:49:06.0,C,A,111.172,111.2022,5.25,10.2733,5,1,0
268328,2019-07-02 13:38:17.0,C,D,111.067,111.0434,2.302,10.2565,19,-1,0
268335,2019-07-02 08:47:24.0,E,A,102.768,102.7834,63.948,4.1793,2,1,0
268377,2019-08-02 07:29:12.0,J,C,117.514,117.4581,0.05,11.8025,5,-1,1
268384,2019-08-02 07:13:42.0,F,A,123.873,123.9106,5.6,15.1719,5,1,0
268387,2019-08-02 15:08:13.0,E,A,102.867,102.8549,0.19,4.0912,5,-1,0
268396,2019-08-02 07:19:08.0,H,C,113.783,113.708,0.046,7.284,5,-1,0
268399,2019-08-02 10:12:41.0,C,B,112.119,112.1042,0.5,10.2799,5,-1,0
268412,2019-08-02 08:10:56.0,D,A,117.076,117.0669,1.0,16.4641,5,-1,0
268439,2019-09-02 09:42:37.0,L,A,103.04,103.0522,2.25,5.0458,5,1,0
268443,2019-09-02 09:46:56.0,B,A,142.151,142.549,3.0,31.2138,5,1,0
268447,2019-09-02 11:55:49.0,I,B,116.143,116.1622,0.6,5.7145,9,1,0
268464,2019-09-02 08:36:52.0,G,A,110.321,110.38,6.9,7.6291,4,1,0
268465,2019-09-02 10:46:46.0,J,A,119.178,119.1416,6.45,11.924,5,-1,1
268466,2019-09-02 10:47:13.0,F,A,126.453,126.2212,4.5,15.4233,4,-1,0
268467,2019-09-02 13:55:47.0,B,A,141.904,119.1607,3.0,11.9263,2,1,0
268468,2019-09-02 14:28:04.0,C,A,113.09,113.0647,0.03,10.3029,5,-1,0
268783,2019-04-03 11:00:21.0,E,A,101.235,101.215,2.25,4.3457,5,-1,0
268788,2019-04-03 08:22:33.0,B,C,108.918,108.8552,0.5,22.517,5,-1,1
268791,2019-04-03 11:02:38.0,C,A,103.029,103.0027,8.0,9.6279,6,-1,0
268797,2019-04-03 15:18:36.0,D,C,101.297,101.2966,0.002,14.183,5,-1,0
268847,2019-05-03 11:43:24.0,K,B,126.658,126.6585,0.004,7.1205,5,1,0
268849,2019-05-03 13:53:15.0,I,B,114.096,114.0961,0.001,5.9147,5,1,0
269628,2019-05-17 15:05:34.0,F,F,113.354,113.242,0.5,13.835,5,-1,0
269639,2019-05-20 14:54:52.0,D,F,104.964,104.8859,0.1,14.6673,5,-1,0
269641,2019-05-20 15:37:38.0,L,G,100.934,100.9827,4.9,5.2097,5,1,0
269869,2019-05-22 15:11:48.0,B,A,114.295,114.207,0.021,23.8616,5,-1,0
269961,2019-07-22 09:36:03.0,J,A,116.01,115.9875,0.5,11.668,5,-1,1
269967,2019-07-22 10:10:00.0,A,A,109.979,109.9289,48.145,9.3872,1,-1,1
269970,2019-07-22 09:14:00.0,G,B,108.985,108.9547,0.4,7.6281,5,-1,0
269972,2019-07-22 13:42:31.0,B,B,131.526,131.6126,0.001,28.3703,5,1,0
269976,2019-07-22 15:05:39.0,E,C,102.687,102.636,0.124,4.1162,5,-1,0
269979,2019-07-22 09:37:34.0,B,A,131.625,131.6818,2.0,28.3912,6,-1,1
270012,2019-08-22 15:06:44.0,C,A,112.773,112.9276,0.51,10.3123,5,1,0
270013,2019-08-22 15:51:47.0,B,A,142.194,142.1175,0.004,31.1175,5,-1,0
270018,2019-08-22 15:12:46.0,D,B,119.921,119.8811,0.038,16.8694,10,-1,0
270020,2019-08-22 11:53:20.0,B,A,142.365,142.292,1.0,31.1643,4,-1,0
270096,2019-10-22 07:35:55.0,I,A,114.792,114.8085,0.9,5.5808,5,1,0
270097,2019-10-22 10:26:51.0,L,A,102.191,102.1934,45.6,4.9315,3,1,1
270099,2019-10-22 09:23:57.0,E,A,102.387,102.3883,28.2,4.0,3,1,0
270103,2019-10-22 11:19:25.0,F,A,124.117,124.0806,1.8,14.9633,4,-1,0
270104,2019-10-22 09:34:39.0,H,A,112.938,112.9208,0.3,7.12,6,-1,0
270338,2019-04-23 11:56:15.0,E,D,101.265,101.243,0.005,4.2923,8,-1,0
270344,2019-04-23 08:50:44.0,C,D,103.292,103.335,1.812,9.6143,14,1,0
270349,2019-04-23 10:48:39.0,F,A,110.073,110.1093,0.75,13.4468,6,1,0
270350,2019-04-23 11:40:23.0,H,D,109.182,109.1384,0.002,7.2065,16,-1,0
270356,2019-04-23 15:24:27.0,J,B,107.318,107.2931,0.079,10.8796,5,-1,0
270357,2019-04-23 11:59:09.0,C,A,103.24,103.2349,9.25,9.6032,5,-1,0
270401,2019-05-23 07:18:34.0,B,A,114.384,114.3153,4.0,23.8825,5,-1,0
270402,2019-05-23 08:17:22.0,F,A,113.392,113.4238,4.5,13.8477,5,1,0
270404,2019-05-23 13:52:40.0,A,B,105.805,105.8053,0.018,9.1317,5,1,0
270406,2019-05-23 15:44:15.0,E,B,101.817,101.817,0.801,4.2345,5,-1,0
270410,2019-05-23 10:42:05.0,D,A,105.286,105.2365,5.5,14.7144,6,-1,0
270468,2019-07-23 07:45:02.0,E,A,102.638,102.6539,7.3,4.1145,5,1,1
270471,2019-07-23 14:32:32.0,A,A,109.967,109.9855,0.582,9.3896,4,1,0
270510,2019-08-23 11:10:05.0,H,A,114.206,114.0244,8.0,7.2531,5,-1,0
270514,2019-08-23 15:53:29.0,B,B,141.541,141.665,0.216,30.9915,10,1,0
270516,2019-08-23 11:03:29.0,F,A,126.075,126.1232,3.0,15.4327,6,1,0
270549,2019-09-23 13:19:34.0,G,A,109.689,109.7194,2.15,7.5118,5,1,0
270550,2019-09-23 11:06:31.0,D,A,119.028,119.1276,4.8,16.6252,4,1,0
270557,2019-09-23 09:46:31.0,L,A,102.693,102.6903,3.0,4.96,4,-1,0
270559,2019-09-23 07:57:40.0,D,D,118.797,118.8022,0.012,16.4273,10,1,0
270560,2019-09-23 09:28:19.0,D,A,119.242,119.279,1.83,16.6252,6,1,0
270563,2019-09-23 08:43:41.0,G,B,109.744,109.7698,3.569,7.5118,5,1,0
270609,2019-10-23 15:03:07.0,F,A,124.453,124.4174,0.038,15.0582,5,-1,0
270611,2019-10-23 07:17:28.0,L,A,102.228,102.2768,38.7,4.9315,3,1,0
270614,2019-10-23 13:06:19.0,L,A,102.221,102.2313,3.2,4.9315,6,1,1
270619,2019-10-23 08:55:23.0,B,B,139.092,139.1814,0.004,31.1414,10,1,0
270626,2019-10-23 13:23:34.0,I,B,114.892,114.9054,0.04,5.5808,10,1,0
270629,2019-10-23 15:14:22.0,J,B,117.511,117.4846,0.076,11.6155,10,-1,0
271113,2019-05-03 08:17:51.0,F,A,111.476,111.4263,0.5,13.6084,6,-1,0
271157,2019-06-03 13:28:09.0,E,A,102.076,102.0669,20.0,4.2228,5,-1,0
271164,2019-06-03 11:36:57.0,A,B,107.12,107.1205,0.003,9.2389,5,1,1
271168,2019-06-03 15:11:07.0,B,B,119.488,119.5443,0.009,25.2503,5,1,0
271171,2019-06-03 15:10:30.0,E,C,102.087,102.059,0.285,4.2223,5,-1,0
271176,2019-06-03 15:20:23.0,H,C,111.595,111.6066,0.109,7.2906,5,1,0
271178,2019-06-03 15:20:23.0,A,C,107.244,107.2535,0.259,9.2516,5,1,0
271179,2019-06-03 15:20:23.0,D,C,108.139,108.2107,0.069,15.1749,5,1,0
271225,2019-07-03 12:59:31.0,E,A,103.005,103.025,40.715,4.1886,3,1,1
271226,2019-07-03 08:33:50.0,F,A,124.507,124.4255,1.5,15.3255,5,-1,0
271227,2019-07-03 09:30:00.0,D,A,117.467,117.4243,1.5,16.6018,5,-1,1
271229,2019-07-03 10:37:01.0,D,A,117.56,117.3897,1.25,16.5962,5,-1,0
271230,2019-07-03 10:42:47.0,C,A,111.917,111.9391,8.75,10.3491,5,1,0
271246,2019-07-03 15:07:37.0,H,A,113.979,113.9793,0.128,7.3934,5,-1,0
271326,2019-09-03 12:20:54.0,F,A,126.957,126.8022,5.5,15.506,5,-1,0
271328,2019-09-03 15:07:41.0,B,A,143.517,143.469,0.025,31.4576,5,-1,0
271334,2019-09-03 12:58:35.0,H,B,114.137,114.1903,0.016,7.2405,10,1,0
271348,2019-09-03 10:26:09.0,F,A,127.08,126.9562,5.5,15.5279,4,-1,0
271349,2019-09-03 13:38:41.0,J,A,119.19,119.288,7.15,11.9383,4,1,0
271350,2019-09-03 13:44:39.0,B,A,142.602,142.852,2.45,31.2984,4,1,0
271394,2019-10-03 07:27:56.0,D,A,119.297,119.3342,2.5,16.6625,4,1,1
271395,2019-10-03 09:26:42.0,C,A,112.736,112.7124,8.9,10.1787,4,-1,0
271396,2019-10-03 10:43:06.0,G,A,109.771,109.7969,6.75,7.4927,4,1,0
271398,2019-10-03 07:20:41.0,E,A,102.737,102.7167,0.615,3.9224,5,-1,0
271554,2019-02-04 08:55:42.0,I,B,112.643,112.6419,0.15,6.0595,5,1,0
271597,2019-03-04 15:51:51.0,J,A,105.637,105.6538,7.0,10.8034,5,1,0
271606,2019-03-04 15:39:19.0,G,B,103.24,103.2403,0.004,7.5218,5,1,0
271607,2019-03-04 15:39:21.0,I,B,112.819,112.8189,0.003,5.9976,5,1,0
271610,2019-03-04 16:05:17.0,K,B,125.4,125.3995,0.003,7.1968,5,-1,0
271618,2019-03-04 08:30:45.0,E,A,100.622,100.6369,2.5,4.3962,5,1,0
271621,2019-03-04 16:06:49.0,I,A,112.844,112.8395,0.076,5.9992,5,-1,0
271666,2019-04-04 12:45:06.0,C,A,103.178,103.1936,11.0,9.64,3,-1,1
271671,2019-04-04 09:32:01.0,D,B,101.428,101.4282,3.0,14.1984,5,-1,1
271672,2019-04-04 11:39:16.0,K,B,126.12,126.1201,0.031,7.1605,5,-1,0
271677,2019-04-04 15:27:12.0,C,B,103.263,103.2633,0.048,9.6475,5,-1,0
271681,2019-04-04 09:40:08.0,C,A,103.113,103.0815,9.0,9.6286,6,-1,0
271683,2019-04-04 14:27:39.0,E,D,101.269,101.249,0.042,4.339,14,-1,0
272056,2019-06-04 11:15:35.0,L,G,101.607,101.6274,0.8,5.2087,5,1,0
272066,2019-06-04 15:08:27.0,F,F,116.752,116.707,0.304,14.2927,5,-1,1
272091,2019-06-06 07:37:53.0,C,G,108.14,108.0562,18.0,10.0017,5,-1,0
272109,2019-06-06 12:59:38.0,H,F,111.955,111.8918,0.25,7.2995,2,-1,0
272180,2019-06-11 09:30:01.0,H,F,112.193,112.2163,100.0,7.3162,1,1,0
272214,2019-06-12 08:31:00.0,F,F,118.194,118.144,0.3,14.4796,1,-1,1
272266,2019-06-14 09:30:12.0,C,G,109.171,109.1585,0.2,10.0981,5,-1,0
272378,2019-06-19 10:51:10.0,A,G,109.65,109.5774,3.2,9.4401,1,-1,1
273506,2019-04-24 15:06:50.0,I,A,113.623,113.6231,0.145,5.9141,5,-1,0
273510,2019-04-24 07:24:37.0,H,A,109.175,109.1423,7.5,7.2053,6,-1,0
273511,2019-04-24 11:37:15.0,A,B,103.839,103.8394,0.004,9.0146,5,1,0
273512,2019-04-24 12:18:23.0,A,B,103.778,103.7779,0.023,9.0085,5,-1,0
273517,2019-04-24 09:49:00.0,H,A,109.279,109.2454,7.5,7.2131,6,-1,0
273567,2019-05-24 07:20:05.0,D,A,105.665,105.5184,6.0,14.7578,6,-1,0
273568,2019-05-24 09:55:54.0,K,B,127.218,127.2181,0.059,7.1026,5,-1,0
273631,2019-06-24 15:12:32.0,G,B,108.486,108.4857,0.13,7.6662,5,1,0
273633,2019-06-24 09:19:12.0,B,A,131.618,131.5681,2.6,28.4154,6,-1,0
273664,2019-07-24 09:37:24.0,F,A,122.589,122.6252,2.0,15.0176,5,1,0
273667,2019-07-24 07:30:41.0,J,A,116.055,116.0064,0.7,11.6666,5,-1,0
273670,2019-07-24 15:08:08.0,K,A,128.912,128.8818,0.235,7.0542,5,-1,1
273686,2019-07-24 15:13:12.0,E,A,102.734,102.7616,0.888,4.1171,6,1,0
273750,2019-09-24 13:32:23.0,B,A,142.436,142.2971,0.01,30.9645,5,-1,0
273753,2019-09-24 15:06:37.0,C,A,113.0,113.0247,1.738,10.2175,5,1,0
273811,2019-10-24 10:58:50.0,L,A,102.093,102.1379,45.615,4.9315,3,1,0
273816,2019-10-24 11:12:53.0,A,B,110.726,110.74,0.003,9.3811,10,1,0
273817,2019-10-24 11:54:23.0,K,B,127.345,127.3232,0.014,6.8256,10,-1,0
273823,2019-10-24 07:56:21.0,L,A,102.166,102.1918,60.34,4.9315,1,1,1
273824,2019-10-24 10:09:34.0,D,A,117.569,117.5963,0.5,16.7509,5,1,0
273825,2019-10-24 11:08:47.0,L,A,102.146,102.1389,0.5,4.9315,5,-1,0
273826,2019-10-24 15:07:57.0,H,A,113.044,113.0233,0.24,7.12,5,-1,0
273827,2019-10-24 14:20:34.0,G,B,109.203,109.1922,7.5,7.4952,5,1,0
273892,2019-01-25 10:04:10.0,E,A,100.62,100.6639,13.0,4.4953,5,1,0
273897,2019-01-25 13:48:21.0,J,A,105.179,105.1266,4.0,10.8248,5,-1,0
273898,2019-01-25 16:12:34.0,B,A,106.122,106.0755,0.05,21.874,5,-1,0
273903,2019-01-25 09:54:06.0,C,B,101.05,101.0458,15.0,9.5731,5,-1,1
273910,2019-01-25 16:13:44.0,J,A,105.107,105.0957,0.13,10.8202,15,-1,0
273943,2019-02-25 11:32:54.0,F,D,107.983,107.983,0.05,13.2641,16,1,1
273944,2019-02-25 13:47:08.0,B,A,106.663,106.5449,4.2,21.9628,5,-1,0
273951,2019-02-25 11:29:48.0,C,D,101.568,101.5995,0.042,9.5646,14,1,0
273960,2019-02-25 14:57:41.0,B,B,106.647,106.619,0.087,21.9787,5,-1,0
273961,2019-02-25 16:06:35.0,B,A,106.754,106.7145,0.132,22.0052,5,-1,0
273975,2019-03-25 09:02:47.0,H,A,109.214,109.256,2.5,7.2921,5,1,0
273982,2019-03-25 15:31:17.0,B,B,109.32,109.4065,0.001,22.6758,5,1,0
273987,2019-03-25 09:04:07.0,F,A,110.443,110.3483,1.0,13.545,6,-1,0
274038,2019-04-25 15:04:19.0,C,B,103.401,103.4006,0.032,9.6106,5,-1,1
275308,2019-02-01 10:20:58.0,A,A,101.438,101.4256,8.1,8.9692,5,-1,0
275318,2019-02-01 12:19:59.0,A,A,101.739,101.6999,5.34,8.9971,5,-1,0
275322,2019-02-01 16:17:10.0,J,A,105.21,105.1625,1.0,10.813,5,-1,0
275325,2019-02-01 16:20:06.0,G,C,103.037,102.9894,0.04,7.5741,5,-1,0
275327,2019-02-01 16:22:03.0,J,C,105.251,105.1867,0.012,10.8151,5,-1,0
275369,2019-03-01 11:47:43.0,C,A,101.511,101.5104,8.0,9.5407,2,-1,0
275625,2019-06-24 11:47:29.0,L,G,101.982,102.002,2.35,5.1762,5,1,0
275673,2019-06-25 15:10:06.0,D,G,114.759,114.7741,3.6,16.1879,5,1,0
275779,2019-06-28 13:54:36.0,B,G,131.38,131.29,25.0,28.3274,1,-1,1
275901,2019-06-04 07:58:54.0,B,A,120.038,120.0993,1.0,25.3945,5,1,0
275905,2019-06-04 10:09:51.0,B,A,120.753,120.7893,0.75,25.5788,5,1,0
275910,2019-06-04 12:33:10.0,D,A,109.066,109.0778,4.0,15.3131,6,1,1
275913,2019-06-04 11:36:46.0,B,A,121.038,121.0742,0.5,25.6504,5,1,0
275924,2019-06-04 11:39:12.0,J,A,112.693,112.7123,0.5,11.4096,6,1,0
275928,2019-06-04 15:10:14.0,B,C,121.143,121.018,0.024,25.6372,5,-1,0
275985,2019-07-04 08:28:52.0,D,B,117.524,117.5363,2.232,16.6096,5,1,0
275986,2019-07-04 12:55:33.0,A,B,111.199,111.1991,0.005,9.5548,5,1,0
275987,2019-07-04 13:17:39.0,L,B,102.722,102.7215,0.006,5.1868,5,-1,0
275988,2019-07-04 07:06:53.0,E,A,102.982,103.0034,2.2,4.1791,5,1,0
275989,2019-07-04 07:06:59.0,F,A,124.384,124.3842,0.6,15.3132,5,1,0
275990,2019-07-04 15:06:05.0,D,A,117.106,117.0769,0.038,16.5377,5,-1,0
275994,2019-07-04 10:07:07.0,E,A,102.989,102.9889,2.25,4.1786,5,1,0
275995,2019-07-04 15:15:34.0,A,B,111.015,111.0545,1.205,9.5404,5,1,0
275996,2019-07-04 10:13:40.0,J,A,117.716,117.7157,2.75,11.9118,5,1,0
275998,2019-07-04 14:30:38.0,E,A,102.871,102.8764,5.3,4.1726,4,1,0
275999,2019-07-04 15:00:37.0,E,A,102.896,102.8964,5.2,4.1739,5,1,0
276004,2019-07-04 08:35:34.0,C,D,111.866,111.8549,2.215,10.329,21,-1,0
276007,2019-07-04 09:08:29.0,C,A,111.853,111.9435,3.0,10.3412,6,1,0
276011,2019-07-04 08:30:38.0,D,B,117.497,117.5037,2.232,16.6052,5,1,0
276085,2019-09-04 11:28:24.0,A,B,111.87,111.8486,0.004,9.4584,10,-1,0
276087,2019-09-04 13:59:57.0,F,B,125.519,125.564,0.003,15.3267,10,1,0
276096,2019-09-04 12:29:11.0,C,A,112.552,112.5521,8.0,10.2457,5,1,1
276102,2019-09-04 09:47:43.0,I,A,115.883,115.8545,3.2,5.6917,5,-1,0
276103,2019-09-04 12:25:29.0,L,A,102.868,102.8228,3.5,5.027,5,-1,0
276104,2019-09-04 15:12:01.0,F,A,125.711,125.6656,0.15,15.3444,5,-1,0
276161,2019-10-04 15:06:15.0,E,A,102.766,102.7464,0.038,3.9129,5,-1,0
276164,2019-10-04 15:10:26.0,H,A,113.811,113.7768,0.16,7.1264,5,-1,0
276166,2019-10-04 07:49:55.0,D,A,119.68,119.7472,4.0,16.6924,4,1,1
276372,2019-02-05 08:27:33.0,A,A,101.388,101.3849,1.3,8.9603,5,1,1
276417,2019-03-05 14:59:05.0,A,B,102.207,102.2068,0.011,8.9747,5,1,1
276418,2019-03-05 15:03:51.0,A,B,102.176,102.1764,0.002,8.9716,5,-1,0
276424,2019-03-05 10:15:04.0,C,A,101.748,101.7662,5.5,9.5629,6,1,0
276489,2019-04-05 15:06:49.0,E,A,101.255,101.2545,0.231,4.3366,5,1,0
276499,2019-04-05 13:28:27.0,B,B,109.353,109.446,0.075,22.6679,5,1,0
276503,2019-04-05 15:08:52.0,I,B,113.47,113.4703,0.004,5.9496,5,-1,0
276504,2019-04-05 08:13:43.0,D,A,101.688,101.7323,3.0,14.2475,6,1,0
276593,2019-06-05 15:09:05.0,K,B,127.984,127.9844,0.028,7.1311,5,1,0
